id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0212,Member,phytochemicals,2021-07-14 14:56:50.017000,1626289010.017,1626287779.015400,,"[{""name"": ""+1"", ""users"": [""User_0244""], ""count"": 1}]",15,True,False,True,User_0244
User_0244,Member,phytochemicals,2021-07-14 15:14:20.017600,1626290060.0176,1626287779.015400,,[],2,False,False,True,
User_0059,Member,phytochemicals,2021-07-14 15:49:50.017900,1626292190.0179,1626287779.015400,,[],36,True,False,True,User_0212
User_0212,Member,phytochemicals,2021-07-14 15:56:44.018100,1626292604.0181,1626287779.015400,,[],96,True,False,True,User_0059
User_0059,Member,phytochemicals,2021-07-14 15:59:13.018300,1626292753.0183,1626287779.015400,,[],48,False,False,True,
User_0030,Member,phytochemicals,2021-07-14 16:29:17.018500,1626294557.0185,1626287779.015400,,[],44,False,False,True,
User_0212,Member,phytochemicals,2021-07-14 16:35:17.018700,1626294917.0187,1626287779.015400,,[],72,False,False,True,
User_0212,Member,phytochemicals,2021-07-14 16:47:10.022900,1626295630.0229,1626295630.022900,,[],109,False,True,True,
User_0030,Member,text_mining_team,2020-09-17 05:04:37.008200,1600333477.0082,1599591996.002000,,[],44,False,False,True,
User_0030,Member,text_mining_team,2020-09-17 06:11:33.008800,1600337493.0088,1599591996.002000,,[],33,False,False,True,
User_0042,Member,text_mining_team,2020-09-18 02:18:24.000100,1600409904.0001,1599591996.002000,,[],10,True,False,True,User_0030
User_0042,Member,text_mining_team,2020-09-18 02:24:46.000300,1600410286.0003,1599591996.002000,,[],18,False,False,True,
User_0042,Member,text_mining_team,2020-09-18 02:27:16.000500,1600410436.0005,1599591996.002000,,[],8,False,False,True,
User_0042,Member,text_mining_team,2020-09-14 05:44:18.007000,1600076658.007,1599591996.002000,,[],48,False,False,True,
User_0042,Member,text_mining_team,2020-09-14 05:45:16.007200,1600076716.0072,1599591996.002000,,[],23,False,False,True,
User_0211,Member,text_mining_team,2020-09-14 20:02:40.007600,1600128160.0076,1599591996.002000,,[],34,False,False,True,
User_0211,Member,text_mining_team,2020-09-14 20:03:23.007800,1600128203.0078,1599591996.002000,,[],20,True,False,True,"User_0030,User_0449"
User_0211,Member,text_mining_team,2020-09-21 07:36:20.001900,1600688180.0019,1599591996.002000,,[],18,False,False,True,
User_0042,Member,text_mining_team,2020-05-16 07:35:38.036200,1589628938.0362,1589473723.032700,,[],23,True,False,True,User_0179
User_0244,Member,text_mining_team,2020-05-16 08:47:20.037500,1589633240.0375,1589207260.024600,,[],14,True,False,True,User_0211
User_0244,Member,text_mining_team,2020-05-16 08:50:26.038800,1589633426.0388,1589473723.032700,,[],24,False,False,True,
User_0411,Member,text_mining_team,2020-04-18 08:38:06.004000,1587213486.004,,channel_join,[],5,True,False,True,User_0411
User_0130,Member,text_mining_team,2020-04-19 02:21:49.004200,1587277309.0042,,channel_join,[],5,True,False,True,User_0130
User_0059,Member,text_mining_team,2020-04-19 02:28:46.004400,1587277726.0044,,channel_join,[],5,True,False,True,User_0059
User_0030,Member,text_mining_team,2020-04-19 02:31:21.004600,1587277881.0046,,channel_join,[],5,True,False,True,User_0030
User_0186,Member,text_mining_team,2020-04-19 02:33:54.004900,1587278034.0049,,channel_join,[],5,True,False,True,User_0186
User_0114,Member,text_mining_team,2020-05-24 06:16:54.046500,1590315414.0465,,channel_join,[],5,True,False,True,User_0114
User_0100,Leadership,text_mining_team,2020-05-24 06:19:06.048400,1590315546.0484,,,[],49,True,False,True,User_0114
User_0211,Member,text_mining_team,2020-05-24 19:40:26.049400,1590363626.0494,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0114"", ""User_0089"", ""User_0100"", ""User_0136""], ""count"": 5}]",29,False,False,True,
User_0030,Member,text_mining_team,2020-09-18 09:50:23.000700,1600437023.0007,1599591996.002000,,[],99,True,False,True,User_0042
User_0030,Member,text_mining_team,2020-09-18 09:50:33.000900,1600437033.0009,1599591996.002000,,[],8,False,False,True,
User_0042,Member,text_mining_team,2020-09-18 11:34:08.001200,1600443248.0012,1599591996.002000,,[],18,False,False,True,
User_0042,Member,text_mining_team,2020-09-18 11:46:39.001500,1600443999.0015,1599591996.002000,,[],15,False,False,True,
User_0030,Member,text_mining_team,2020-09-18 19:33:44.001700,1600472024.0017,1599591996.002000,,[],11,False,False,True,
User_0244,Member,text_mining_team,2020-05-22 09:53:19.040900,1590155599.0409,1590155599.040900,,"[{""name"": ""+1"", ""users"": [""User_0030""], ""count"": 1}]",17,False,False,True,
User_0136,Member,text_mining_team,2020-05-22 10:01:15.041000,1590156075.041,1589207260.024600,,[],21,False,False,True,
User_0061,Member,text_mining_team,2020-05-22 16:00:26.042200,1590177626.0422,,,"[{""name"": ""+1"", ""users"": [""User_0060"", ""User_0282"", ""User_0244"", ""User_0089"", ""User_0313"", ""User_0410""], ""count"": 6}]",79,False,False,True,
User_0061,Member,text_mining_team,2020-05-22 16:00:56.042500,1590177656.0425,,,[],36,False,True,True,
User_0211,Member,text_mining_team,2020-05-22 17:04:34.043600,1590181474.0436,1589473723.032700,,"[{""name"": ""heart"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""rocket"", ""users"": [""User_0244"", ""User_0030""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0244"", ""User_0061"", ""User_0387"", ""User_0449"", ""User_0030"", ""User_0074""], ""count"": 6}]",23,False,False,True,
User_0211,Member,text_mining_team,2020-05-22 17:05:32.043800,1590181532.0438,1589207260.024600,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0089"", ""User_0061"", ""User_0449""], ""count"": 4}, {""name"": ""heart"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""rocket"", ""users"": [""User_0244""], ""count"": 1}]",23,False,False,True,
User_0407,Member,text_mining_team,2020-05-30 22:05:10.052400,1590890710.0524,1589207260.024600,,[],37,False,False,True,
User_0541,Member,text_mining_team,2020-10-06 04:55:00.001700,1601974500.0017,,,[],22,False,False,True,
User_0211,Member,text_mining_team,2020-05-08 18:53:27.020100,1588978407.0201,,,"[{""name"": ""100"", ""users"": [""User_0030"", ""User_0244""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0148"", ""User_0003"", ""User_0236"", ""User_0416"", ""User_0360"", ""User_0244""], ""count"": 6}]",17,False,False,True,
User_0416,Member,text_mining_team,2020-05-12 10:26:14.031400,1589293574.0314,1589207260.024600,,[],4,True,False,True,User_0211
User_0449,Member,text_mining_team,2020-09-13 06:48:13.006800,1599994093.0068,1599591996.002000,,[],48,False,False,True,
User_0070,Leadership,text_mining_team,2020-09-03 10:36:00.001000,1599143760.001,,,[],22,False,False,True,
User_0048,Member,text_mining_team,2020-04-19 03:25:41.005100,1587281141.0051,,channel_join,[],5,True,False,True,User_0048
User_0089,Member,text_mining_team,2020-04-19 03:58:08.005300,1587283088.0053,,channel_join,[],5,True,False,True,User_0089
User_0140,Member,text_mining_team,2020-04-19 04:31:38.005500,1587285098.0055,,channel_join,[],5,True,False,True,User_0140
User_0152,Member,text_mining_team,2020-04-19 07:45:55.005700,1587296755.0057,,channel_join,[],5,True,False,True,User_0152
User_0148,Member,text_mining_team,2020-04-19 09:28:49.005900,1587302929.0059,,channel_join,[],5,True,False,True,User_0148
User_0203,Leadership,text_mining_team,2020-04-19 10:00:04.006100,1587304804.0061,,channel_join,[],5,True,False,True,User_0203
User_0203,Leadership,text_mining_team,2020-04-19 10:01:10.007000,1587304870.007,,,[],24,False,False,True,
User_0203,Leadership,text_mining_team,2020-04-19 10:01:22.007100,1587304882.0071,,channel_name,[],8,False,False,True,
User_0070,Leadership,text_mining_team,2020-04-19 13:16:30.007700,1587316590.0077,,,[],2,True,False,True,User_0203
User_0411,Member,text_mining_team,2020-06-03 07:58:04.054400,1591185484.0544,1591185484.054400,,"[{""name"": ""open_mouth"", ""users"": [""User_0244"", ""User_0410""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0070"", ""User_0244""], ""count"": 2}]",26,False,False,True,
User_0042,Member,text_mining_team,2020-09-11 04:46:59.004700,1599814019.0047,1599591996.002000,,[],29,False,False,True,
User_0387,Member,text_mining_team,2020-09-11 09:52:13.005200,1599832333.0052,1599591996.002000,,[],7,False,False,True,
User_0211,Member,text_mining_team,2020-09-11 17:43:51.005400,1599860631.0054,1599591996.002000,,[],49,False,False,True,
User_0211,Member,text_mining_team,2020-09-11 17:45:42.005600,1599860742.0056,1599591996.002000,,[],0,False,False,True,
User_0211,Member,text_mining_team,2020-09-11 17:46:06.006000,1599860766.006,1599591996.002000,,[],18,False,True,True,
User_0211,Member,text_mining_team,2020-09-11 17:46:50.006200,1599860810.0062,1599591996.002000,,[],17,False,False,True,
User_0211,Member,text_mining_team,2020-09-11 17:47:52.006400,1599860872.0064,1599591996.002000,,[],33,False,False,True,
User_0263,Member,text_mining_team,2020-08-06 04:12:33.056300,1596701553.0563,1591185484.054400,,[],15,False,False,True,
User_0211,Member,text_mining_team,2020-04-29 14:31:52.008900,1588185112.0089,,,[],22,True,False,True,User_0070
User_0070,Leadership,text_mining_team,2020-04-29 14:34:01.009200,1588185241.0092,,,[],3,True,False,True,User_0211
User_0070,Leadership,text_mining_team,2020-04-29 14:36:09.011400,1588185369.0114,,,[],38,False,False,True,
User_0211,Member,text_mining_team,2020-04-29 14:55:39.012500,1588186539.0125,,,[],27,False,False,True,
User_0070,Leadership,text_mining_team,2020-04-29 15:21:13.013500,1588188073.0135,,,[],8,False,False,True,
User_0211,Member,text_mining_team,2020-04-29 15:59:57.014700,1588190397.0147,,,[],27,False,False,True,
User_0070,Leadership,text_mining_team,2020-04-30 02:57:46.015900,1588229866.0159,,,[],37,False,False,True,
User_0042,Member,text_mining_team,2020-05-28 04:26:19.052200,1590654379.0522,,,[],17,False,False,True,
User_0130,Member,text_mining_team,2020-05-13 03:11:13.031600,1589353873.0316,1589207260.024600,,"[{""name"": ""+1"", ""users"": [""User_0211""], ""count"": 1}]",48,False,False,True,
User_0360,Member,text_mining_team,2020-05-13 08:17:27.031800,1589372247.0318,1589207260.024600,,[],50,False,False,True,
User_0211,Member,text_mining_team,2020-05-13 08:54:54.032100,1589374494.0321,1589207260.024600,,"[{""name"": ""pray"", ""users"": [""User_0130"", ""User_0416""], ""count"": 2}]",25,True,False,True,User_0360
User_0211,Member,text_mining_team,2020-05-14 12:28:43.032700,1589473723.0327,1589473723.032700,,"[{""name"": ""+1"", ""users"": [""User_0061"", ""User_0282"", ""User_0003"", ""User_0146""], ""count"": 4}]",10,False,False,True,
User_0030,Member,text_mining_team,2020-05-14 12:37:15.033000,1589474235.033,1589473723.032700,,[],53,False,False,True,
User_0070,Leadership,text_mining_team,2020-05-14 13:17:02.033200,1589476622.0332,1589473723.032700,,[],30,False,False,True,
User_0089,Member,text_mining_team,2020-05-14 14:04:21.033400,1589479461.0334,1589473723.032700,,"[{""name"": ""+1"", ""users"": [""User_0211"", ""User_0070""], ""count"": 2}]",11,True,True,True,User_0070
User_0387,Member,text_mining_team,2020-05-14 14:08:59.033800,1589479739.0338,1589207260.024600,,"[{""name"": ""+1"", ""users"": [""User_0211""], ""count"": 1}]",34,False,False,True,
User_0048,Member,text_mining_team,2020-05-14 14:16:10.034000,1589480170.034,1589473723.032700,,[],40,False,False,True,
User_0449,Member,text_mining_team,2020-05-14 14:24:07.034400,1589480647.0344,1589207260.024600,,"[{""name"": ""+1"", ""users"": [""User_0211""], ""count"": 1}]",14,False,False,True,
User_0211,Member,text_mining_team,2020-05-14 14:43:03.034600,1589481783.0346,1589473723.032700,,"[{""name"": ""+1"", ""users"": [""User_0030"", ""User_0244""], ""count"": 2}]",36,True,False,True,User_0030
User_0211,Member,text_mining_team,2020-05-14 14:45:05.034900,1589481905.0349,1589473723.032700,,[],15,False,False,True,
User_0030,Member,text_mining_team,2020-05-14 15:28:25.035600,1589484505.0356,1589473723.032700,,[],22,False,False,True,
User_0211,Member,text_mining_team,2020-04-21 12:08:15.007900,1587485295.0079,,,[],1,False,False,True,
User_0061,Member,text_mining_team,2020-05-21 10:15:12.039800,1590070512.0398,1589207260.024600,,[],8,False,False,True,
User_0061,Member,text_mining_team,2020-05-21 10:15:17.040000,1590070517.04,1589207260.024600,,[],2,False,False,True,
User_0070,Leadership,text_mining_team,2020-04-17 06:55:25.000200,1587120925.0002,,channel_join,[],5,True,False,True,User_0070
User_0070,Leadership,text_mining_team,2020-04-17 06:55:25.000300,1587120925.0003,,channel_purpose,[],15,False,False,True,
User_0211,Member,text_mining_team,2020-04-17 06:55:57.000500,1587120957.0005,,channel_join,[],5,True,False,True,User_0211
User_0060,Leadership,text_mining_team,2020-04-17 06:55:57.000700,1587120957.0007,,channel_join,[],5,True,False,True,User_0060
User_0100,Leadership,text_mining_team,2020-04-17 06:55:57.000900,1587120957.0009,,channel_join,[],5,True,False,True,User_0100
User_0003,Leadership,text_mining_team,2020-04-17 06:55:57.001100,1587120957.0011,,channel_join,[],5,True,False,True,User_0003
User_0064,Leadership,text_mining_team,2020-04-17 06:55:57.001300,1587120957.0013,,channel_join,[],5,True,False,True,User_0064
User_0070,Leadership,text_mining_team,2020-04-17 06:57:16.002800,1587121036.0028,,,"[{""name"": ""heart"", ""users"": [""User_0060"", ""User_0003"", ""User_0211"", ""User_0030"", ""User_0244""], ""count"": 5}]",35,False,False,True,
User_0360,Member,text_mining_team,2020-04-17 07:10:26.003200,1587121826.0032,,channel_join,[],5,True,False,True,User_0360
User_0016,Member,text_mining_team,2020-04-17 07:10:36.003400,1587121836.0034,,channel_join,[],5,True,False,True,User_0016
User_0389,Member,text_mining_team,2020-04-17 07:22:04.003600,1587122524.0036,,channel_join,[],5,True,False,True,User_0389
User_0042,Member,text_mining_team,2020-09-09 04:05:13.003000,1599638713.003,1599591996.002000,,[],29,False,False,True,
User_0211,Member,text_mining_team,2020-09-09 07:58:54.003400,1599652734.0034,1599591996.002000,,[],132,False,True,True,
User_0211,Member,text_mining_team,2020-09-09 07:59:00.003600,1599652740.0036,1599591996.002000,,[],18,False,False,True,
User_0061,Member,text_mining_team,2020-05-21 00:22:43.039500,1590034963.0395,1589473723.032700,,[],2,False,False,True,
User_0070,Leadership,text_mining_team,2020-05-11 10:06:53.022300,1589206013.0223,,,[],0,False,False,True,
User_0070,Leadership,text_mining_team,2020-05-11 10:11:24.023700,1589206284.0237,,,[],13,True,False,True,User_0211
User_0211,Member,text_mining_team,2020-05-11 10:27:40.024600,1589207260.0246,1589207260.024600,,"[{""name"": ""+1"", ""users"": [""User_0030"", ""User_0048"", ""User_0244""], ""count"": 3}]",19,True,False,True,User_0070
User_0089,Member,text_mining_team,2020-05-11 11:54:05.025000,1589212445.025,1589207260.024600,,[],42,False,False,True,
User_0070,Leadership,text_mining_team,2020-05-11 12:34:05.025500,1589214845.0255,1589207260.024600,,[],10,True,False,True,"User_0411,User_0016"
User_0070,Leadership,text_mining_team,2020-05-11 12:44:57.025700,1589215497.0257,1589207260.024600,,[],13,False,False,True,
User_0211,Member,text_mining_team,2020-05-11 19:31:46.026100,1589239906.0261,1589207260.024600,,[],5,True,False,True,User_0089
User_0211,Member,text_mining_team,2020-05-11 19:32:49.026300,1589239969.0263,1589207260.024600,,[],30,False,False,True,
User_0060,Leadership,text_mining_team,2020-06-04 06:57:39.055400,1591268259.0554,1591185484.054400,,[],22,True,False,True,User_0411
User_0411,Member,text_mining_team,2020-06-04 18:24:06.055700,1591309446.0557,1591185484.054400,,[],85,True,True,True,User_0060
User_0070,Leadership,text_mining_team,2020-09-10 08:42:34.003900,1599741754.0039,1599591996.002000,,[],2,True,False,True,User_0211
User_0030,Member,text_mining_team,2020-09-10 16:48:01.004100,1599770881.0041,1599591996.002000,,[],15,True,False,True,User_0211
User_0211,Member,text_mining_team,2020-09-10 19:19:46.004500,1599779986.0045,1599591996.002000,,[],27,False,False,True,
User_0100,Leadership,text_mining_team,2020-04-30 06:43:29.017100,1588243409.0171,,,[],11,False,False,True,
User_0211,Member,text_mining_team,2020-04-30 18:22:58.018000,1588285378.018,,,[],12,True,False,True,"User_0070,User_0100"
User_0070,Leadership,text_mining_team,2020-05-01 04:34:40.018300,1588322080.0183,,,[],1,False,False,True,
User_0003,Leadership,text_mining_team,2020-05-01 08:10:06.018900,1588335006.0189,1588335006.018900,,[],16,False,False,True,
User_0003,Leadership,text_mining_team,2020-05-01 08:10:07.019100,1588335007.0191,,,[],1,False,True,True,
User_0089,Member,text_mining_team,2020-05-01 08:13:17.019200,1588335197.0192,1588335006.018900,,"[{""name"": ""+1"", ""users"": [""User_0003""], ""count"": 1}]",12,False,False,True,
User_0211,Member,text_mining_team,2020-09-08 15:06:36.002000,1599591996.002,1599591996.002000,,[],31,False,True,True,
User_0030,Member,text_mining_team,2020-09-08 16:10:41.002100,1599595841.0021,1599591996.002000,,[],14,False,False,True,
User_0387,Member,text_mining_team,2020-09-08 16:41:20.002300,1599597680.0023,1599591996.002000,,[],5,False,False,True,
User_0089,Member,text_mining_team,2020-09-09 02:18:55.002600,1599632335.0026,1599591996.002000,,[],6,False,False,True,
User_0072,Member,text_mining_team,2020-09-09 02:48:56.002800,1599634136.0028,1599591996.002000,,[],6,False,False,True,
User_0411,Member,text_mining_team,2020-05-31 15:41:05.052600,1590954065.0526,1589207260.024600,,[],46,False,False,True,
User_0070,Leadership,text_mining_team,2020-05-23 04:28:15.045100,1590222495.0451,1590155599.040900,,"[{""name"": ""pray"", ""users"": [""User_0244""], ""count"": 1}]",8,False,False,True,
User_0042,Member,text_mining_team,2020-09-16 13:34:48.008000,1600277688.008,1599591996.002000,,[],9,True,False,True,User_0030
User_0148,Member,text_mining_team,2020-09-12 08:52:00.006600,1599915120.0066,1599591996.002000,,[],10,True,False,True,User_0211
